"name","cycle_no","ccl"
"customer_03",3274,0.0990769230769231
"customer_03",3276,0.0990769230769231
"customer_03",3282,0.0990769230769231
"customer_03",3284,0.0990769230769231
"customer_03",3288,0.0990769230769231
"customer_03",3290,0.0990769230769231
"customer_03",3294,0.0990769230769231
"customer_03",3296,0.0990769230769231
"customer_03",3298,0.0990769230769231
"customer_03",3300,0.0990769230769231
"customer_03",3302,0.0990769230769231
"customer_03",3304,0.0990769230769231
"customer_03",3308,0.0990769230769231
"customer_03",3310,0.0990769230769231
"customer_03",3316,0.0990769230769231
"customer_03",3324,0.0990769230769231
"customer_03",3328,0.0990769230769231
"customer_03",3342,0.0990769230769231
"customer_03",3354,0.0990769230769231
"customer_03",3370,0.0990769230769231
"customer_03",3374,0.0990769230769231
"customer_03",3378,0.0990769230769231
"customer_03",3386,0.0990769230769231
"customer_03",3388,0.0990769230769231
"customer_03",3390,0.0990769230769231
"customer_03",3392,0.0990769230769231
"customer_03",3394,0.0990769230769231
"customer_03",3396,0.0990769230769231
"customer_03",3400,0.0990769230769231
"customer_03",3410,0.0990769230769231
"customer_03",3414,0.0990769230769231
"customer_03",3418,0.0990769230769231
"customer_03",3420,0.0990769230769231
"customer_03",3424,0.0990769230769231
"customer_03",3428,0.0990769230769231
"customer_03",3432,0.0990769230769231
"customer_03",3436,0.0990769230769231
"customer_03",3438,0.0990769230769231
"customer_03",3444,0.0990769230769231
"customer_03",3448,0.0990769230769231
"customer_03",3452,0.0990769230769231
"customer_03",3454,0.0990769230769231
"customer_03",3460,0.0990769230769231
"customer_03",3470,0.0990769230769231
"customer_03",3474,0.0990769230769231
"customer_03",3476,0.0990769230769231
"customer_03",3482,0.0990769230769231
"customer_03",3486,0.0990769230769231
"customer_03",3488,0.0990769230769231
"customer_03",3490,0.0990769230769231
"customer_03",3492,0.0990769230769231
"customer_03",3494,0.0990769230769231
"customer_03",3496,0.0990769230769231
"customer_03",3498,0.0990769230769231
"customer_03",3500,0.0990769230769231
"customer_03",3502,0.0990769230769231
"customer_03",3506,0.0990769230769231
"customer_03",3508,0.0990769230769231
"customer_03",3510,0.0990769230769231
"customer_03",3512,0.0990769230769231
"customer_03",3516,0.0990769230769231
"customer_03",3518,0.0990769230769231
"customer_03",3520,0.0990769230769231
"customer_03",3524,0.0990769230769231
"customer_03",3526,0.0990769230769231
"customer_03",3532,0.0990769230769231
"customer_03",3552,0.0990769230769231
"customer_03",3558,0.0990769230769231
"customer_03",3562,0.0990769230769231
"customer_03",3568,0.0990769230769231
"customer_03",3570,0.0990769230769231
"customer_03",3572,0.0990769230769231
"customer_03",3578,0.0990769230769231
"customer_03",3596,0.0990769230769231
"customer_03",3598,0.0990769230769231
"customer_03",3602,0.0990769230769231
"customer_03",3614,0.0990769230769231
"customer_03",3622,0.0990769230769231
"customer_03",3636,0.0990769230769231
"customer_03",3638,0.0990769230769231
"customer_03",3640,0.0990769230769231
"customer_03",3644,0.0990769230769231
"customer_03",3646,0.0990769230769231
"customer_03",3648,0.0990769230769231
"customer_03",3652,0.0990769230769231
"customer_03",3654,0.0990769230769231
"customer_03",3656,0.0990769230769231
"customer_03",3658,0.0990769230769231
"customer_03",3660,0.0990769230769231
"customer_03",3662,0.0990769230769231
"customer_03",3664,0.0990769230769231
"customer_03",3666,0.0990769230769231
"customer_03",3668,0.0990769230769231
"customer_03",3672,0.0990769230769231
"customer_03",3674,0.0990769230769231
"customer_03",3678,0.0990769230769231
"customer_03",3682,0.0990769230769231
"customer_03",3686,0.0990769230769231
"customer_03",3688,0.0990769230769231
"customer_03",3690,0.0990769230769231
"customer_03",3694,0.0990769230769231
"customer_03",3702,0.0990769230769231
"customer_03",3704,0.0990769230769231
"customer_03",3768,0.0990769230769231
"customer_03",3778,0.0990769230769231
"customer_03",3782,0.0990769230769231
"customer_03",3784,0.0990769230769231
"customer_03",3786,0.0990769230769231
"customer_03",3788,0.0990769230769231
"customer_03",3794,0.0990769230769231
"customer_03",3796,0.0990769230769231
"customer_03",3798,0.0990769230769231
"customer_03",3800,0.0990769230769231
"customer_03",3802,0.0990769230769231
"customer_03",3804,0.0990769230769231
"customer_03",3806,0.0990769230769231
"customer_03",3808,0.0990769230769231
"customer_03",3810,0.0990769230769231
"customer_03",3814,0.0990769230769231
"customer_03",3816,0.0990769230769231
"customer_03",3818,0.0990769230769231
"customer_03",3820,0.0990769230769231
"customer_03",3822,0.0990769230769231
"customer_03",3826,0.0990769230769231
"customer_03",3828,0.0990769230769231
"customer_03",3844,0.0990769230769231
"customer_03",3906,0.0990769230769231
"customer_03",3914,0.0990769230769231
"customer_03",3920,0.0990769230769231
"customer_03",3924,0.0990769230769231
"customer_03",3928,0.0990769230769231
"customer_03",3932,0.0990769230769231
"customer_03",3934,0.0990769230769231
"customer_03",3936,0.0990769230769231
"customer_03",3940,0.0990769230769231
"customer_03",3944,0.0990769230769231
"customer_03",3948,0.0990769230769231
"customer_03",3954,0.0990769230769231
"customer_03",3958,0.0990769230769231
"customer_03",3976,0.0990769230769231
"customer_03",3978,0.0990769230769231
"customer_03",3980,0.0990769230769231
"customer_03",3982,0.0990769230769231
"customer_03",4044,0.0990769230769231
"customer_03",4048,0.0990769230769231
"customer_03",4050,0.0990769230769231
"customer_03",4054,0.0990769230769231
"customer_03",4056,0.0990769230769231
"customer_03",4060,0.0990769230769231
"customer_03",4062,0.0990769230769231
"customer_03",4064,0.0990769230769231
"customer_03",4066,0.0990769230769231
"customer_03",4068,0.0990769230769231
"customer_03",4074,0.0990769230769231
"customer_03",4076,0.0990769230769231
"customer_03",4078,0.0990769230769231
"customer_03",4080,0.0990769230769231
"customer_03",4082,0.0990769230769231
"customer_03",4084,0.0990769230769231
"customer_03",4086,0.0990769230769231
"customer_03",4088,0.0990769230769231
"customer_03",4090,0.0990769230769231
"customer_03",4092,0.0990769230769231
"customer_03",4094,0.0990769230769231
"customer_03",4096,0.0990769230769231
"customer_03",4100,0.0990769230769231
"customer_03",4102,0.0990769230769231
"customer_03",4104,0.0990769230769231
"customer_03",4114,0.0990769230769231
"customer_03",4116,0.0990769230769231
"customer_03",4120,0.0990769230769231
"customer_03",4122,0.0990769230769231
"customer_03",4126,0.0990769230769231
"customer_03",4130,0.0990769230769231
"customer_03",4132,0.0990769230769231
"customer_03",4134,0.0990769230769231
"customer_03",4136,0.0990769230769231
"customer_03",4138,0.0990769230769231
"customer_03",4140,0.0990769230769231
"customer_03",4142,0.0990769230769231
"customer_03",4146,0.0990769230769231
"customer_03",4148,0.0990769230769231
"customer_03",4150,0.0990769230769231
"customer_03",4152,0.0990769230769231
"customer_03",4154,0.0990769230769231
"customer_03",4156,0.0990769230769231
"customer_03",4158,0.0990769230769231
"customer_03",4160,0.0990769230769231
"customer_03",4162,0.0990769230769231
"customer_03",4164,0.0990769230769231
"customer_03",4166,0.0990769230769231
"customer_03",4168,0.0990769230769231
"customer_03",4172,0.0990769230769231
"customer_03",4176,0.0990769230769231
"customer_03",4178,0.0990769230769231
"customer_03",4180,0.0990769230769231
"customer_03",4186,0.0990769230769231
"customer_03",4188,0.0990769230769231
"customer_03",4190,0.0990769230769231
"customer_03",4192,0.0990769230769231
"customer_03",4194,0.0990769230769231
"customer_03",4200,0.0990769230769231
"customer_03",4202,0.0990769230769231
"customer_03",4208,0.0990769230769231
"customer_03",4216,0.0990769230769231
"customer_03",4226,0.0990769230769231
"customer_03",4230,0.0990769230769231
"customer_03",4236,0.0990769230769231
"customer_03",4240,0.0990769230769231
"customer_03",4242,0.0990769230769231
"customer_03",4244,0.0990769230769231
"customer_03",4246,0.0990769230769231
"customer_03",4248,0.0990769230769231
"customer_03",4250,0.0990769230769231
"customer_03",4252,0.0990769230769231
"customer_03",4258,0.0990769230769231
"customer_03",4260,0.0990769230769231
"customer_03",4262,0.0990769230769231
"customer_03",4266,0.0990769230769231
"customer_03",4268,0.0990769230769231
"customer_03",4270,0.0990769230769231
"customer_03",4274,0.0990769230769231
"customer_03",4278,0.0990769230769231
"customer_03",4280,0.0990769230769231
"customer_03",4288,0.0990769230769231
"customer_03",4292,0.0990769230769231
"customer_03",4294,0.0990769230769231
"customer_03",4296,0.0990769230769231
"customer_03",4298,0.0990769230769231
"customer_03",4300,0.0990769230769231
"customer_03",4302,0.0990769230769231
"customer_03",4304,0.0990769230769231
"customer_03",4306,0.0990769230769231
"customer_03",4308,0.0990769230769231
"customer_03",4310,0.0990769230769231
"customer_03",4314,0.0990769230769231
"customer_03",4316,0.0990769230769231
"customer_03",4318,0.0990769230769231
"customer_03",4320,0.0990769230769231
"customer_03",4324,0.0990769230769231
"customer_03",4326,0.0990769230769231
"customer_03",4328,0.0990769230769231
"customer_03",4332,0.0990769230769231
"customer_03",4334,0.0990769230769231
"customer_03",4338,0.0990769230769231
"customer_03",4344,0.0990769230769231
"customer_03",4348,0.0990769230769231
"customer_03",4350,0.0990769230769231
"customer_03",4352,0.0990769230769231
"customer_03",4356,0.0990769230769231
"customer_03",4364,0.0990769230769231
"customer_03",4366,0.0990769230769231
"customer_03",4368,0.0990769230769231
"customer_03",4370,0.0990769230769231
"customer_03",4372,0.0990769230769231
"customer_03",4378,0.0990769230769231
"customer_03",4380,0.0990769230769231
"customer_03",4384,0.0990769230769231
"customer_03",4388,0.0990769230769231
"customer_03",4396,0.0990769230769231
"customer_03",4398,0.0990769230769231
"customer_03",4408,0.0990769230769231
"customer_03",4410,0.0990769230769231
"customer_03",4414,0.0990769230769231
"customer_03",4416,0.0990769230769231
"customer_03",4418,0.0990769230769231
"customer_03",4422,0.0990769230769231
"customer_03",4428,0.0990769230769231
"customer_03",4434,0.0990769230769231
"customer_03",4436,0.0990769230769231
"customer_03",4440,0.0990769230769231
"customer_03",4442,0.0990769230769231
"customer_03",4446,0.0990769230769231
"customer_03",4450,0.0990769230769231
"customer_03",4452,0.0990769230769231
"customer_03",4454,0.0990769230769231
"customer_03",4456,0.0990769230769231
"customer_03",4458,0.0990769230769231
"customer_03",4460,0.0990769230769231
"customer_03",4464,0.0990769230769231
"customer_03",4466,0.0990769230769231
"customer_03",4474,0.0990769230769231
"customer_03",4480,0.0990769230769231
"customer_03",4486,0.0990769230769231
"customer_03",4490,0.0990769230769231
"customer_03",4494,0.0990769230769231
"customer_03",4508,0.0990769230769231
"customer_03",4530,0.0990769230769231
"customer_03",4564,0.0990769230769231
"customer_03",4572,0.0990769230769231
"customer_03",4576,0.0990769230769231
"customer_03",4580,0.0990769230769231
"customer_03",4584,0.0990769230769231
"customer_03",4586,0.0990769230769231
"customer_03",4588,0.0990769230769231
"customer_03",4590,0.0990769230769231
"customer_03",4600,0.0990769230769231
"customer_03",4608,0.0990769230769231
"customer_03",4610,0.0990769230769231
"customer_03",4618,0.0990769230769231
"customer_03",4670,0.0990769230769231
"customer_03",4690,0.0990769230769231
"customer_03",4692,0.0990769230769231
"customer_03",4694,0.0990769230769231
"customer_03",4698,0.0990769230769231
"customer_03",4700,0.0990769230769231
"customer_03",4704,0.0990769230769231
"customer_03",4706,0.0990769230769231
"customer_03",4710,0.0990769230769231
"customer_03",4712,0.0990769230769231
"customer_03",4714,0.0990769230769231
"customer_03",4716,0.0990769230769231
"customer_03",4720,0.0990769230769231
"customer_03",4722,0.0990769230769231
"customer_03",4724,0.0990769230769231
"customer_03",4726,0.0990769230769231
"customer_03",4728,0.0990769230769231
"customer_03",4730,0.0990769230769231
"customer_03",4734,0.0990769230769231
"customer_03",4740,0.0990769230769231
"customer_03",4742,0.0990769230769231
"customer_03",4744,0.0990769230769231
"customer_03",4746,0.0990769230769231
"customer_03",4748,0.0990769230769231
"customer_03",4750,0.0990769230769231
"customer_03",4754,0.0990769230769231
"customer_03",4764,0.0990769230769231
"customer_03",4766,0.0990769230769231
"customer_03",4778,0.0990769230769231
"customer_03",4780,0.0990769230769231
"customer_03",4832,0.0990769230769231
"customer_03",4842,0.0990769230769231
"customer_03",4844,0.0990769230769231
"customer_03",4854,0.0990769230769231
"customer_03",4856,0.0990769230769231
"customer_03",4858,0.0990769230769231
"customer_03",4860,0.0990769230769231
"customer_03",4864,0.0990769230769231
"customer_03",4866,0.0990769230769231
"customer_03",4868,0.0990769230769231
"customer_03",4870,0.0990769230769231
"customer_03",4872,0.0990769230769231
"customer_03",4874,0.0990769230769231
"customer_03",4876,0.0990769230769231
"customer_03",4878,0.0990769230769231
"customer_03",4880,0.0990769230769231
"customer_03",4882,0.0990769230769231
"customer_03",4884,0.0990769230769231
"customer_03",4886,0.0990769230769231
"customer_03",4888,0.0990769230769231
"customer_03",4890,0.0990769230769231
"customer_03",4892,0.0990769230769231
"customer_03",4894,0.0990769230769231
"customer_03",4906,0.0990769230769231
"customer_03",4910,0.0990769230769231
"customer_03",4918,0.0990769230769231
"customer_03",4920,0.0990769230769231
"customer_03",4922,0.0990769230769231
"customer_03",4924,0.0990769230769231
"customer_03",4926,0.0990769230769231
"customer_03",4928,0.0990769230769231
"customer_03",4930,0.0990769230769231
"customer_03",4938,0.0990769230769231
"customer_03",4944,0.0990769230769231
"customer_03",4946,0.0990769230769231
"customer_03",4948,0.0990769230769231
"customer_03",4950,0.0990769230769231
"customer_03",4952,0.0990769230769231
"customer_03",4954,0.0990769230769231
"customer_03",4956,0.0990769230769231
"customer_03",4958,0.0990769230769231
"customer_03",4960,0.0990769230769231
"customer_03",4964,0.0990769230769231
"customer_03",4966,0.0990769230769231
"customer_03",4974,0.0990769230769231
"customer_03",4978,0.0990769230769231
"customer_03",4980,0.0990769230769231
"customer_03",4982,0.0990769230769231
"customer_03",4984,0.0990769230769231
"customer_03",4988,0.0990769230769231
"customer_03",4990,0.0990769230769231
"customer_03",4994,0.0990769230769231
"customer_03",4996,0.0990769230769231
"customer_03",5000,0.0990769230769231
"customer_03",5002,0.0990769230769231
"customer_03",5004,0.0990769230769231
"customer_03",5006,0.0990769230769231
"customer_03",5008,0.0990769230769231
"customer_03",5010,0.0990769230769231
"customer_03",5014,0.0990769230769231
"customer_03",5016,0.0990769230769231
"customer_03",5018,0.0990769230769231
"customer_03",5020,0.0990769230769231
"customer_03",5030,0.0990769230769231
"customer_03",5034,0.0990769230769231
"customer_03",5038,0.0990769230769231
"customer_03",5044,0.0990769230769231
"customer_03",5046,0.0990769230769231
"customer_03",5050,0.0990769230769231
"customer_03",5056,0.0990769230769231
"customer_03",5060,0.0990769230769231
"customer_03",5062,0.0990769230769231
"customer_03",5066,0.0990769230769231
"customer_03",5076,0.0990769230769231
"customer_03",5084,0.0990769230769231
"customer_03",5088,0.0990769230769231
"customer_03",5092,0.0990769230769231
"customer_03",5096,0.0990769230769231
"customer_03",5098,0.0990769230769231
"customer_03",5100,0.0990769230769231
"customer_03",5102,0.0990769230769231
"customer_03",5106,0.0990769230769231
"customer_03",5110,0.0990769230769231
"customer_03",5112,0.0990769230769231
"customer_03",5114,0.0990769230769231
"customer_03",5116,0.0990769230769231
"customer_03",5118,0.0990769230769231
"customer_03",5120,0.0990769230769231
"customer_03",5122,0.0990769230769231
"customer_03",5124,0.0990769230769231
"customer_03",5126,0.0990769230769231
"customer_03",5128,0.0990769230769231
"customer_03",5132,0.0990769230769231
"customer_03",5134,0.0990769230769231
"customer_03",5136,0.0990769230769231
"customer_03",5138,0.0990769230769231
"customer_03",5140,0.0990769230769231
"customer_03",5142,0.0990769230769231
"customer_03",5144,0.0990769230769231
"customer_03",5146,0.0990769230769231
"customer_03",5148,0.0990769230769231
"customer_03",5150,0.0990769230769231
"customer_03",5152,0.0990769230769231
"customer_03",5154,0.0990769230769231
"customer_03",5156,0.0990769230769231
"customer_03",5158,0.0990769230769231
"customer_03",5168,0.0990769230769231
"customer_03",5172,0.0990769230769231
"customer_03",5176,0.0990769230769231
"customer_03",5178,0.0990769230769231
"customer_03",5180,0.0990769230769231
"customer_03",5182,0.0990769230769231
"customer_03",5186,0.0990769230769231
"customer_03",5190,0.0990769230769231
"customer_03",5200,0.0990769230769231
"customer_03",5206,0.0990769230769231
"customer_03",5208,0.0990769230769231
"customer_03",5212,0.0990769230769231
"customer_03",5216,0.0990769230769231
"customer_03",5222,0.0990769230769231
"customer_03",5230,0.0990769230769231
"customer_03",5234,0.0990769230769231
"customer_03",5240,0.0990769230769231
"customer_03",5246,0.0990769230769231
"customer_03",5248,0.0990769230769231
"customer_03",5252,0.0990769230769231
"customer_03",5256,0.0990769230769231
"customer_03",5264,0.0990769230769231
"customer_03",5266,0.0990769230769231
"customer_03",5270,0.0990769230769231
"customer_03",5276,0.0990769230769231
"customer_03",5280,0.0990769230769231
